"RecordSpec","DataKubun","MakeDate","KettoNum","HansyokuFNum","HansyokuMNum","BirthYear","SaleCode","SaleHostName","SaleName","FromDate","ToDate","Barei","Price"
"HS","1","20070808","2003106813","11201450","12227623","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0007770000",
"HS","1","20070808","2003106841","11201752","12234869","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0003150000",
"HS","1","20070808","2003106842","11201390","12247032","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0002100000",
"HS","1","20070808","2003106855","11201785","12243774","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0008820000",
"HS","1","20070808","2003106856","11201791","12245083","2003","001005","日高軽種馬農業協同組合","北海道セプテンバーセール","20040907","20040907","1","0003150000",
"HS","1","20070808","2003106858","11201450","12239057","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0001575000",
"HS","1","20070808","2003106859","11201652","12239059","2003","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20050523","20050523","2","0001900500",
"HS","1","20070808","2003106860","11201450","12247036","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0003150000",
"HS","1","20070808","2003106860","11201450","12247036","2003","011001","日本中央競馬会","ＪＲＡブリーズアップセール","20050425","20050425","2","0004200000",
"HS","1","20070808","2003106861","11201880","12226353","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0001575000",
"HS","1","20070808","2003106862","11201538","12241688","2003","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20050523","20050523","2","0001050000",
"HS","1","20070808","2003106863","11201652","12243645","2003","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20050523","20050523","2","0002100000",
"HS","1","20070808","2003106870","11201510","12244710","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0001050000",
"HS","1","20070808","2003106892","11201259","12237247","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0005355000",
"HS","1","20070808","2003106899","11201659","12238779","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0011970000",
"HS","1","20070808","2003106899","11201659","12238779","2003","006001","千葉県両総馬匹農業協同組合","千葉サラブレッド・セール","20050512","20050512","2","0010605000",
"HS","1","20070808","2003106900","11201723","12240628","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0002100000",
"HS","1","20070808","2003106913","11201450","12239927","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0007350000",
"HS","1","20070808","2003106913","11201450","12239927","2003","006001","千葉県両総馬匹農業協同組合","千葉サラブレッド・セール","20050512","20050512","2","0007035000",
"HS","1","20070808","2003106917","11201874","12246133","2003","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20050523","20050523","2","0004410000",
"HS","1","20070808","2003106934","11201507","12241510","2003","005001","ひだか東農業協同組合","ひだかトレーニングセール","20050524","20050524","2","0019425000",
"HS","1","20070808","2003106939","11201551","12242892","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0007350000",
"HS","1","20070808","2003106941","11201872","12237408","2003","003001","社団法人日本競走馬協会","セレクトセール","20030707","20030708","0","0010500000",
"HS","1","20070808","2003106958","11201738","12239621","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0004200000",
"HS","1","20070808","2003106958","11201738","12239621","2003","005001","ひだか東農業協同組合","ひだかトレーニングセール","20050524","20050524","2","0002205000",
"HS","1","20070808","2003106971","11201862","12234334","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0000735000",
"HS","1","20070808","2003106975","11201255","12235925","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0011550000",
"HS","1","20070808","2003106982","11201520","12236019","2003","005001","ひだか東農業協同組合","ひだかトレーニングセール","20050524","20050524","2","0009145500",
"HS","1","20070808","2003106985","11201783","12241782","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0005565000",
"HS","1","20070808","2003106996","11201680","12245507","2003","001003","日高軽種馬農業協同組合","北海道セレクションセール","20040720","20040720","1","0006300000",
"HS","1","20070808","2003106998","11201525","12231890","2003","004001","青森県軽種馬生産農業協同組合","八戸市場","20040705","20040705","1","0004200000",
"HS","1","20070808","2003106998","11201525","12231890","2003","011001","日本中央競馬会","ＪＲＡブリーズアップセール","20050425","20050425","2","0010290000",
"HS","1","20070808","2003107003","11201614","12246242","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20031020","20031020","0","0028035000",
"HS","1","20070808","2003107004","11201614","12239210","2003","003001","社団法人日本競走馬協会","セレクトセール","20030707","20030708","0","0026250000",
"HS","1","20070808","2003107012","11201768","12241631","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20031020","20031020","0","0005250000",
"HS","1","20070808","2003107013","11201793","12236552","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20031020","20031020","0","0005250000",
"HS","1","20070808","2003107017","11201752","12236554","2003","003001","社団法人日本競走馬協会","セレクトセール","20030707","20030708","0","0013650000",
"HS","1","20070808","2003107028","11201157","12244175","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20031020","20031020","0","0006300000",
"HS","1","20070808","2003107030","11201183","12245142","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0007350000",
"HS","1","20070808","2003107034","11201691","12239786","2003","005001","ひだか東農業協同組合","ひだかトレーニングセール","20050524","20050524","2","0002100000",
"HS","1","20070808","2003107036","11201551","12236201","2003","003001","社団法人日本競走馬協会","セレクトセール","20030707","20030708","0","0028350000",
"HS","1","20070808","2003107038","11201847","12242894","2003","003001","社団法人日本競走馬協会","セレクトセール","20030707","20030708","0","0016275000",
"HS","1","20070808","2003107039","11201791","12239160","2003","003001","社団法人日本競走馬協会","セレクトセール","20030707","20030708","0","0021000000",
"HS","1","20070808","2003107040","11201872","12240422","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0011130000",
"HS","1","20070808","2003107044","11201791","12243895","2003","003001","社団法人日本競走馬協会","セレクトセール","20030707","20030708","0","0015750000",
"HS","1","20070808","2003107051","11201343","12242845","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0006405000",
"HS","1","20070808","2003107055","11201738","12240775","2003","004001","青森県軽種馬生産農業協同組合","八戸市場","20040705","20040705","1","0002625000",
"HS","1","20070808","2003107056","11201538","12242064","2003","001005","日高軽種馬農業協同組合","北海道セプテンバーセール","20040907","20040907","1","0003150000",
"HS","1","20070808","2003107057","11201868","12230234","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0004410000",
"HS","1","20070808","2003107062","11201753","12239364","2003","006001","千葉県両総馬匹農業協同組合","千葉サラブレッド・セール","20050512","20050512","2","0002100000",
"HS","1","20070808","2003107068","11201743","12242045","2003","003001","社団法人日本競走馬協会","セレクトセール","20030707","20030708","0","0031500000",
"HS","1","20070808","2003107073","11201450","12237791","2003","008001","株式会社プレミアセール","プレミア２歳トレーニングセール","20050530","20050530","2","0010605000",
"HS","1","20070808","2003107080","11201768","12246564","2003","003001","社団法人日本競走馬協会","セレクトセール","20030707","20030708","0","0032550000",
"HS","1","20070808","2003107086","11201809","12246226","2003","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20050523","20050523","2","0002730000",
"HS","1","20070808","2003107095","11404069","12247947","2003","003001","社団法人日本競走馬協会","セレクトセール","20030707","20030708","0","0084000000",
"HS","1","20070808","2003107113","11201822","12241592","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0002100000",
"HS","1","20070808","2003107130","11201542","12246372","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20031020","20031020","0","0015750000",
"HS","1","20070808","2003107132","11201261","12247775","2003","006001","千葉県両総馬匹農業協同組合","千葉サラブレッド・セール","20050512","20050512","2","0009450000",
"HS","1","20070808","2003107134","11201796","12246369","2003","001003","日高軽種馬農業協同組合","北海道セレクションセール","20030714","20030714","0","0010500000",
"HS","1","20070808","2003107136","11201261","12247774","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20031020","20031020","0","0010500000",
"HS","1","20070808","2003107137","11201783","12246373","2003","003001","社団法人日本競走馬協会","セレクトセール","20030707","20030708","0","0018900000",
"HS","1","20070808","2003107139","11201261","12247777","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0009660000",
"HS","1","20070808","2003107141","11201734","12241319","2003","003001","社団法人日本競走馬協会","セレクトセール","20030707","20030708","0","0037275000",
"HS","1","20070808","2003107155","11201542","12234677","2003","001003","日高軽種馬農業協同組合","北海道セレクションセール","20040720","20040720","1","0022155000",
"HS","1","20070808","2003107156","11201805","12238117","2003","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20050523","20050523","2","0001995000",
"HS","1","20070808","2003107157","11200994","12247646","2003","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20050523","20050523","2","0001900500",
"HS","1","20070808","2003107162","11201522","12239571","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0001890000",
"HS","1","20070808","2003107162","11201522","12239571","2003","008001","株式会社プレミアセール","プレミア２歳トレーニングセール","20050530","20050530","2","0002205000",
"HS","1","20070808","2003107165","11201888","12247317","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0004200000",
"HS","1","20070808","2003107166","11201769","12237754","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0005250000",
"HS","1","20070808","2003107167","11201888","12238811","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0001575000",
"HS","1","20070808","2003107169","11200908","12234102","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0003255000",
"HS","1","20070808","2003107170","11201619","12237889","2003","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20050523","20050523","2","0001785000",
"HS","1","20070808","2003107180","11201888","12241758","2003","005001","ひだか東農業協同組合","ひだかトレーニングセール","20050524","20050524","2","0002625000",
"HS","1","20070808","2003107185","11201183","12247936","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0001890000",
"HS","1","20070808","2003107186","11201849","12238183","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0007350000",
"HS","1","20070808","2003107194","11201557","12234542","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0003202500",
"HS","1","20070808","2003107200","11201548","12230083","2003","001005","日高軽種馬農業協同組合","北海道セプテンバーセール","20040907","20040907","1","0002100000",
"HS","1","20070808","2003107208","11201862","12229470","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0001050000",
"HS","1","20070808","2003107214","11201702","12232155","2003","005001","ひだか東農業協同組合","ひだかトレーニングセール","20050524","20050524","2","0008400000",
"HS","1","20070808","2003107223","11201876","12231012","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0004830000",
"HS","1","20070808","2003107226","11201548","12219714","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0002625000",
"HS","1","20070808","2003107227","11201834","12224394","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0000388500",
"HS","1","20070808","2003107232","11201811","12239608","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0001050000",
"HS","1","20070808","2003107236","11201850","12233056","2003","005001","ひだか東農業協同組合","ひだかトレーニングセール","20050524","20050524","2","0001890000",
"HS","1","20070808","2003107238","11201742","12234084","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0001575000",
"HS","1","20070808","2003107300","11201878","12231239","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0004305000",
"HS","1","20070808","2003107355","11201879","12230868","2003","005001","ひだか東農業協同組合","ひだかトレーニングセール","20050524","20050524","2","0008400000",
"HS","1","20070808","2003107389","11201791","12243300","2003","005001","ひだか東農業協同組合","ひだかトレーニングセール","20050524","20050524","2","0018375000",
"HS","1","20070808","2003107393","11201784","12240979","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0001260000",
"HS","1","20070808","2003107461","11201878","12249942","2003","005001","ひだか東農業協同組合","ひだかトレーニングセール","20050524","20050524","2","0009555000",
"HS","1","20070808","2003109016","11200504","12237719","2003","006001","千葉県両総馬匹農業協同組合","千葉サラブレッド・セール","20040607","20040607","1","0001050000",
"HS","1","20070808","2003109019","11201864","12241999","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0001785000",
"HS","1","20070808","2003109019","11201864","12241999","2003","006001","千葉県両総馬匹農業協同組合","千葉サラブレッド・セール","20040607","20040607","1","0001050000",
"HS","1","20070808","2003109033","11201842","12244877","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0001470000",
"HS","1","20070808","2003109034","11201864","12238521","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0001575000",
"HS","1","20070808","2003109038","11201842","12234019","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0001575000",
"HS","1","20070808","2003109038","11201842","12234019","2003","002004","鹿児島県軽種馬協会","九州１歳市場","20040531","20040531","1","0000735000",
"HS","1","20070808","2003109039","11201842","12224636","2003","002004","鹿児島県軽種馬協会","九州１歳市場","20040531","20040531","1","0001050000",
"HS","1","20070808","2003109049","11201842","12246183","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0002100000",
"HS","1","20070808","2003109058","11201781","12241103","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0002625000",
"HS","1","20070808","2003109059","11201781","12244035","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0001575000",
"HS","1","20070808","2003109060","11201781","12244036","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0001312500",
"HS","1","20070808","2003109061","11201763","12243479","2003","002004","鹿児島県軽種馬協会","九州１歳市場","20040531","20040531","1","0000630000",
"HS","1","20070808","2003109070","11201864","12242471","2003","002004","鹿児島県軽種馬協会","九州１歳市場","20040531","20040531","1","0003675000",
"HS","1","20070808","2003109070","11201864","12242471","2003","011001","日本中央競馬会","ＪＲＡブリーズアップセール","20050425","20050425","2","0009450000",
"HS","1","20070808","2003109077","11201842","12236515","2003","002004","鹿児島県軽種馬協会","九州１歳市場","20040531","20040531","1","0000850500",
"HS","1","20070808","2003109083","11200761","12243134","2003","005001","ひだか東農業協同組合","ひだかトレーニングセール","20050524","20050524","2","0002100000",
"HS","1","20070808","2003109084","11201875","12239475","2003","002004","鹿児島県軽種馬協会","九州１歳市場","20040531","20040531","1","0001575000",
"HS","1","20070808","2003109085","11201831","12241998","2003","002004","鹿児島県軽種馬協会","九州１歳市場","20040531","20040531","1","0001050000",
"HS","1","20070808","2003109091","11201842","12245660","2003","002004","鹿児島県軽種馬協会","九州１歳市場","20040531","20040531","1","0001365000",
"HS","1","20070808","2003109101","11201057","12246968","2003","002004","鹿児島県軽種馬協会","九州１歳市場","20040531","20040531","1","0001575000",
"HS","1","20070808","2003109107","11201510","12229357","2003","002004","鹿児島県軽種馬協会","九州１歳市場","20040531","20040531","1","0002310000",
"HS","1","20070808","2003109111","11201665","12232237","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0001575000",
"HS","1","20070808","2003109111","11201665","12232237","2003","002004","鹿児島県軽種馬協会","九州１歳市場","20040531","20040531","1","0000525000",
"HS","1","20070808","2003109116","11201659","12244021","2003","003001","社団法人日本競走馬協会","セレクトセール","20030707","20030708","0","0010500000",
"HS","1","20070808","2003109147","11201585","12238088","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0001680000",
"HS","1","20070808","2003109152","11200779","12233639","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0001890000",
"HS","1","20070808","2003109158","11201145","12245668","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0001365000",
"HS","1","20070808","2003109159","11201785","12244315","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0002100000",
"HS","1","20070808","2003109161","11201873","12233812","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0003255000",
"HS","1","20070808","2003109200","11201694","12247797","2003","004001","青森県軽種馬生産農業協同組合","八戸市場","20040705","20040705","1","0003675000",
"HS","1","20070808","2003109200","11201694","12247797","2003","011001","日本中央競馬会","ＪＲＡブリーズアップセール","20050425","20050425","2","0004305000",
"HS","1","20070808","2003109205","11201745","12233555","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0001575000",
"HS","1","20070808","2003109212","11201694","12229530","2003","004002","青森県軽種馬生産農業協同組合","八戸１０月市場","20041012","20041012","1","0001575000",
"HS","1","20070808","2003109222","11201657","12241253","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20031020","20031020","0","0005880000",
"HS","1","20070808","2003109223","11201876","12245853","2003","004001","青森県軽種馬生産農業協同組合","八戸市場","20040705","20040705","1","0002100000",
"HS","1","20070808","2003109224","11201465","12243827","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0011130000",
"HS","1","20070808","2003109244","11201343","12233054","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0004725000",
"HS","1","20070808","2003109248","11201851","12239200","2003","001003","日高軽種馬農業協同組合","北海道セレクションセール","20030714","20030714","0","0005355000",
"HS","1","20070808","2003109249","11201345","12242010","2003","004002","青森県軽種馬生産農業協同組合","八戸１０月市場","20031015","20031015","0","0002100000",
"HS","1","20070808","2003109254","11201165","12238763","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0002625000",
"HS","1","20070808","2003109257","11201864","12248402","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0001890000",
"HS","1","20070808","2003109270","11201864","12235223","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0001890000",
"HS","1","20070808","2003109271","11201166","12244388","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0002205000",
"HS","1","20070808","2003109282","11201651","12246385","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0001260000",
"HS","1","20070808","2003109299","11201663","12236686","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0004200000",
"HS","1","20070808","2003109299","11201663","12236686","2003","011001","日本中央競馬会","ＪＲＡブリーズアップセール","20050425","20050425","2","0005250000",
"HS","1","20070808","2003109300","11201465","12243952","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0011550000",
"HS","1","20070808","2003109302","11201694","12244404","2003","004001","青森県軽種馬生産農業協同組合","八戸市場","20040705","20040705","1","0002625000",
"HS","1","20070808","2003109304","11201659","12241209","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20031020","20031020","0","0006405000",
"HS","1","20070808","2003109311","11201520","12240182","2003","004001","青森県軽種馬生産農業協同組合","八戸市場","20040705","20040705","1","0012705000",
"HS","1","20070808","2003109327","11201238","12244102","2003","001002","日高軽種馬農業協同組合","北海道サマーセール","20040802","20040805","1","0002625000",
"HS","1","20070808","2003109334","11201238","12247229","2003","004001","青森県軽種馬生産農業協同組合","八戸市場","20040705","20040705","1","0001260000",
"HS","1","20070808","2003109336","11200741","12224448","2003","004001","青森県軽種馬生産農業協同組合","八戸市場","20040705","20040705","1","0001050000",
"HS","1","20070808","2003109338","11201872","12242021","2003","004002","青森県軽種馬生産農業協同組合","八戸１０月市場","20031015","20031015","0","0004200000",
"HS","1","20070808","2003109345","11201864","12247230","2003","004001","青森県軽種馬生産農業協同組合","八戸市場","20040705","20040705","1","0002100000",
"HS","1","20070808","2003109349","11201238","12238992","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0001890000",
"HS","1","20070808","2003109351","11201525","12247254","2003","004001","青森県軽種馬生産農業協同組合","八戸市場","20040705","20040705","1","0002100000",
"HS","1","20070808","2003109355","11201864","12238062","2003","004001","青森県軽種馬生産農業協同組合","八戸市場","20040705","20040705","1","0004200000",
"HS","1","20070808","2003109371","11201694","12232494","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0002100000",
"HS","1","20070808","2003109379","11201694","12245691","2003","001001","日高軽種馬農業協同組合","北海道オータムセール","20041020","20041022","1","0001260000",
"HS","1","20070808","2003109389","11201864","12243161","2003","004002","青森県軽種馬生産農業協同組合","八戸１０月市場","20041012","20041012","1","0000840000",
"HS","1","20070808","2003109393","11200741","12227467","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0002100000",
"HS","1","20070808","2003109415","11201165","12244408","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0001890000",
"HS","1","20070808","2003109416","11201854","12245044","2003","004002","青森県軽種馬生産農業協同組合","八戸１０月市場","20031015","20031015","0","0002940000",
"HS","1","20070808","2003109420","11201798","12237203","2003","002001","鹿児島県軽種馬協会","九州トレーニングセール","20050509","20050509","2","0002100000",
"HS","1","20070808","2003109423","11201343","12241425","2003","004001","青森県軽種馬生産農業協同組合","八戸市場","20040705","20040705","1","0006825000",
"HS","1","20070808","2003109423","11201343","12241425","2003","011001","日本中央競馬会","ＪＲＡブリーズアップセール","20050425","20050425","2","0005775000",
"HS","1","20070808","2003109424","11201801","12237781","2003","004002","青森県軽種馬生産農業協同組合","八戸１０月市場","20031015","20031015","0","0002100000",
"HS","1","20070808","2003109425","11201538","12231335","2003","004001","青森県軽種馬生産農業協同組合","八戸市場","20040705","20040705","1","0003780000",
"HS","1","20070808","2003109426","11201857","12245696","2003","004002","青森県軽種馬生産農業協同組合","八戸１０月市場","20031015","20031015","0","0001050000",
"HS","1","20070808","2003109427","11201465","12242043","2003","001003","日高軽種馬農業協同組合","北海道セレクションセール","20040720","20040720","1","0006930000",
"HS","1","20070808","2003109427","11201465","12242043","2003","006001","千葉県両総馬匹農業協同組合","千葉サラブレッド・セール","20050512","20050512","2","0006405000",
"HS","1","20070808","2003109438","11201847","12243564","2003","003001","社団法人日本競走馬協会","セレクトセール","20030707","20030708","0","0055650000",
"HS","1","20070808","2003109445","11201786","12240592","2003","004001","青森県軽種馬生産農業協同組合","八戸市場","20040705","20040705","1","0008400000",
"HS","1","20070808","2003109445","11201786","12240592","2003","011001","日本中央競馬会","ＪＲＡブリーズアップセール","20050425","20050425","2","0015750000",
"HS","1","20070808","2003109452","11201520","12243569","2003","001003","日高軽種馬農業協同組合","北海道セレクションセール","20040720","20040720","1","0007455000",
"HS","1","20070808","2003109452","11201520","12243569","2003","011001","日本中央競馬会","ＪＲＡブリーズアップセール","20050425","20050425","2","0016905000",
"HS","1","20070808","2003109469","11201542","12236275","2003","003001","社団法人日本競走馬協会","セレクトセール","20030707","20030708","0","0021000000",
"HS","1","20070808","2003110042","11201261","12421866","2003","006001","千葉県両総馬匹農業協同組合","千葉サラブレッド・セール","20050512","20050512","2","0005250000",
"HS","1","20070808","2003110045","11201261","12421869","2003","006001","千葉県両総馬匹農業協同組合","千葉サラブレッド・セール","20050512","20050512","2","0005250000",
"HS","1","20070808","2003110047","11201261","12421871","2003","006001","千葉県両総馬匹農業協同組合","千葉サラブレッド・セール","20050512","20050512","2","0006405000",
"HS","1","20070808","2003200028","11201798","22200818","2003","001005","日高軽種馬農業協同組合","北海道セプテンバーセール","20040907","20040907","1","0004200000",
"HS","1","20070808","2003200032","11201680","22200845","2003","006001","千葉県両総馬匹農業協同組合","千葉サラブレッド・セール","20050512","20050512","2","0002100000",
"HS","1","20070808","2004100006","11201658","12241350","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0003150000",
"HS","1","20070808","2004100006","11201658","12241350","2004","011001","日本中央競馬会","ＪＲＡブリーズアップセール","20060424","20060424","2","0011235000",
"HS","1","20070808","2004100009","11201667","12244196","2004","001003","日高軽種馬農業協同組合","北海道セレクションセール","20050719","20050719","1","0006510000",
"HS","1","20070808","2004100011","11201510","12242972","2004","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20060522","20060522","2","0001575000",
"HS","1","20070808","2004100017","11201853","12247794","2004","003001","社団法人日本競走馬協会","セレクトセール","20040712","20040713","0","0022050000",
"HS","1","20070808","2004100021","11201659","12249120","2004","001003","日高軽種馬農業協同組合","北海道セレクションセール","20050719","20050719","1","0010500000",
"HS","1","20070808","2004100023","11201721","12237467","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20051011","20051014","1","0004200000",
"HS","1","20070808","2004100024","11201738","12247449","2004","005001","ひだか東農業協同組合","ひだかトレーニングセール","20060523","20060523","2","0001785000",
"HS","1","20070808","2004100077","11201738","12247867","2004","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20060522","20060522","2","0007980000",
"HS","1","20070808","2004100081","11201255","12247450","2004","006001","千葉県両総馬匹農業協同組合","千葉サラブレッド・セール","20060515","20060515","2","0003780000",
"HS","1","20070808","2004100085","11201522","12242958","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20041018","20041019","0","0006825000",
"HS","1","20070808","2004100094","11201455","12240859","2004","001003","日高軽種馬農業協同組合","北海道セレクションセール","20050719","20050719","1","0016905000",
"HS","1","20070808","2004100102","11201916","12235029","2004","003001","社団法人日本競走馬協会","セレクトセール","20040712","20040713","0","0032550000",
"HS","1","20070808","2004100106","11201773","12240603","2004","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20060522","20060522","2","0006825000",
"HS","1","20070808","2004100109","11201721","12239676","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0001575000",
"HS","1","20070808","2004100114","11201791","12247770","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20051011","20051014","1","0002625000",
"HS","1","20070808","2004100116","11201905","12238510","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0005250000",
"HS","1","20070808","2004100117","11201913","12247452","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0003570000",
"HS","1","20070808","2004100118","11201551","12242045","2004","003001","社団法人日本競走馬協会","セレクトセール","20040712","20040713","0","0019950000",
"HS","1","20070808","2004100127","11201873","12235969","2004","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20060522","20060522","2","0005250000",
"HS","1","20070808","2004100140","11201905","12238920","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0005250000",
"HS","1","20070808","2004100180","11404757","12249130","2004","003001","社団法人日本競走馬協会","セレクトセール","20040712","20040713","0","0021000000",
"HS","1","20070808","2004100192","11201942","12248731","2004","001003","日高軽種馬農業協同組合","北海道セレクションセール","20040719","20040719","0","0006195000",
"HS","1","20070808","2004100214","11201664","12240880","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20051011","20051014","1","0001050000",
"HS","1","20070808","2004100215","11201560","12236483","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20051011","20051014","1","0001575000",
"HS","1","20070808","2004100216","11201614","12235753","2004","003001","社団法人日本競走馬協会","セレクトセール","20040712","20040713","0","0021000000",
"HS","1","20070808","2004100233","11201556","12248687","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0004200000",
